Frequency (Hz)	Level (dB)
1974.609375	-56.032925
1975.585938	-55.663422
1976.562500	-56.000336
1977.539062	-54.645172
1978.515625	-56.353741
1979.492188	-55.977222
1980.468750	-55.536335
1981.445312	-54.518585
1982.421875	-54.560936
1983.398438	-55.696766
1984.375000	-55.526459
1985.351562	-54.473267
1986.328125	-53.844772
1987.304688	-53.028572
1988.281250	-53.568832
1989.257812	-53.012970
1990.234375	-52.709595
1991.210938	-52.570908
1992.187500	-52.304447
1993.164062	-53.710255
1994.140625	-52.015034
1995.117188	-50.784920
1996.093750	-50.164898
1997.070312	-51.712353
1998.046875	-49.301437
1999.023438	-50.519741
2000.000000	-51.219639
2000.976562	-49.043755
2001.953125	-48.200390
2002.929688	-47.706585
2003.906250	-48.134769
2004.882812	-47.524975
2005.859375	-47.691933
2006.835938	-47.943539
2007.812500	-47.650772
2008.789062	-47.209152
2009.765625	-47.317863
2010.742188	-46.816780
2011.718750	-47.214920
2012.695312	-47.316647
2013.671875	-47.598351
2014.648438	-47.115559
2015.625000	-48.019958
2016.601562	-47.712234
2017.578125	-48.528252
2018.554688	-47.976284
2019.531250	-49.179668
2020.507812	-48.326225
2021.484375	-48.409451
2022.460938	-49.622017
2023.437500	-49.495708
2024.414062	-49.269989
2025.390625	-49.711472
2026.367188	-50.645447
2027.343750	-50.901325
2028.320312	-51.042072
2029.296875	-51.677185
2030.273438	-51.824631
2031.250000	-52.332516
2032.226562	-53.015560
2033.203125	-52.699760
2034.179688	-52.626175
2035.156250	-53.552448
2036.132812	-52.025116
2037.109375	-53.571583
2038.085938	-53.547947
2039.062500	-54.852562
2040.039062	-54.433262
2041.015625	-53.236771
2041.992188	-55.245361
2042.968750	-55.370777
2043.945312	-54.884075
2044.921875	-55.215889
2045.898438	-54.569958
2046.875000	-55.653599
2047.851562	-56.031429
2048.828125	-55.763348
2049.804688	-56.808567
2050.781250	-56.465187
2051.757812	-56.469067
2052.734375	-55.851120
2053.710938	-55.975815
2054.687500	-57.241287
2055.664062	-57.899094
2056.640625	-55.673351
2057.617188	-55.950821
2058.593750	-56.817234
2059.570312	-58.042522
2060.546875	-58.056732
2061.523438	-57.528446
2062.500000	-56.270359
2063.476562	-58.340019
2064.453125	-58.596539
2065.429688	-58.661469
2066.406250	-59.853981
2067.382812	-58.254971
2068.359375	-58.051704
2069.335938	-58.819336
2070.312500	-58.578579
2071.289062	-58.943150
2072.265625	-58.674625
2073.242188	-57.388817
2074.218750	-58.649086
2075.195312	-58.822487
2076.171875	-58.711533
2077.148438	-60.845291
2078.125000	-59.108402
2079.101562	-60.071720
2080.078125	-59.489037
2081.054688	-61.084045
2082.031250	-58.705009
2083.007812	-59.922157
2083.984375	-59.874126
2084.960938	-60.015518
2085.937500	-60.626354
2086.914062	-60.220440
2087.890625	-59.557545
2088.867188	-59.050991
2089.843750	-60.049084
2090.820312	-59.280487
2091.796875	-58.830990
2092.773438	-59.528427
2093.750000	-60.600937
2094.726562	-61.000706
2095.703125	-60.271706
2096.679688	-59.734451
2097.656250	-60.137627
2098.632812	-59.446606
2099.609375	-59.812176
2100.585938	-60.782440
2101.562500	-60.494652
2102.539062	-59.373711
2103.515625	-59.736729
2104.492188	-60.317146
2105.468750	-60.652649
2106.445312	-60.926670
2107.421875	-60.600655
2108.398438	-60.554005
2109.375000	-60.631874
2110.351562	-59.965569
2111.328125	-60.545582
2112.304688	-60.202431
2113.281250	-60.889576
2114.257812	-60.614712
2115.234375	-60.327305
2116.210938	-59.802708
2117.187500	-61.990261
2118.164062	-61.232201
2119.140625	-59.485222
2120.117188	-60.017174
2121.093750	-59.473465
2122.070312	-60.612881
2123.046875	-60.251232
2124.023438	-59.190117
2125.000000	-60.034885
2125.976562	-60.099274
2126.953125	-61.016937
2127.929688	-60.862556
2128.906250	-59.210361
2129.882812	-60.851639
2130.859375	-61.372177
2131.835938	-59.755966
2132.812500	-59.561138
2133.789062	-62.308693
2134.765625	-61.678253
2135.742188	-58.401005
2136.718750	-60.338749
2137.695312	-60.514099
2138.671875	-60.719482
2139.648438	-61.791920
2140.625000	-59.977352
2141.601562	-60.539177
2142.578125	-60.144524
2143.554688	-60.497227
2144.531250	-60.586002
2145.507812	-60.699284
2146.484375	-58.949020
2147.460938	-59.009087
2148.437500	-59.210510
2149.414062	-59.889214
2150.390625	-58.388496
2151.367188	-59.773590
2152.343750	-59.932617
2153.320312	-59.136497
2154.296875	-60.245117
2155.273438	-58.737984
2156.250000	-59.284714
2157.226562	-59.299839
2158.203125	-58.992359
2159.179688	-59.322502
2160.156250	-59.798615
2161.132812	-59.726032
2162.109375	-57.653542
2163.085938	-59.023285
2164.062500	-58.076195
2165.039062	-58.200581
2166.015625	-58.777252
2166.992188	-58.076725
2167.968750	-57.797153
2168.945312	-57.596977
2169.921875	-57.528530
2170.898438	-57.923588
2171.875000	-56.408455
2172.851562	-57.481464
2173.828125	-56.353947
2174.804688	-57.297016
2175.781250	-58.568619
2176.757812	-58.305553
2177.734375	-56.607693
2178.710938	-57.582211
2179.687500	-56.602600
2180.664062	-58.776505
2181.640625	-57.838081
2182.617188	-57.106987
2183.593750	-55.331581
2184.570312	-55.521469
2185.546875	-56.280590
2186.523438	-56.154572
2187.500000	-56.180649
2188.476562	-54.823647
2189.453125	-54.776924
2190.429688	-55.621307
2191.406250	-56.167408
2192.382812	-55.815308
2193.359375	-54.563663
2194.335938	-55.409561
2195.312500	-55.562641
2196.289062	-54.028374
2197.265625	-53.327679
2198.242188	-53.341408
2199.218750	-52.307407
2200.195312	-53.091232
2201.171875	-52.248310
2202.148438	-53.813000
2203.125000	-52.595573
2204.101562	-51.664104
2205.078125	-52.336739
2206.054688	-51.981876
2207.031250	-52.815758
2208.007812	-52.443504
2208.984375	-50.549488
2209.960938	-50.267422
2210.937500	-50.154018
2211.914062	-50.528107
2212.890625	-50.172184
2213.867188	-48.845581
2214.843750	-49.941772
2215.820312	-48.971886
2216.796875	-48.310390
2217.773438	-48.068256
2218.750000	-47.602409
2219.726562	-47.420414
2220.703125	-47.304451
2221.679688	-47.131195
2222.656250	-45.885792
2223.632812	-45.650089
2224.609375	-46.448238
2225.585938	-46.769768
2226.562500	-44.752377
2227.539062	-44.965538
2228.515625	-44.936584
2229.492188	-44.315022
2230.468750	-44.465565
2231.445312	-45.162086
2232.421875	-44.809574
2233.398438	-43.372765
2234.375000	-44.320728
2235.351562	-44.758137
2236.328125	-45.113770
2237.304688	-44.484722
2238.281250	-44.765465
2239.257812	-44.881744
2240.234375	-45.428974
2241.210938	-45.231606
2242.187500	-46.319530
2243.164062	-45.558331
2244.140625	-46.459080
2245.117188	-46.867966
2246.093750	-47.307938
2247.070312	-46.592144
2248.046875	-48.485413
2249.023438	-48.716244
2250.000000	-47.275501
2250.976562	-46.980900
2251.953125	-48.640598
2252.929688	-49.378532
2253.906250	-48.735508
2254.882812	-51.017132
2255.859375	-49.607468
2256.835938	-49.742008
2257.812500	-50.359756
2258.789062	-51.312828
2259.765625	-50.648949
2260.742188	-51.968967
2261.718750	-51.260361
2262.695312	-51.738716
2263.671875	-51.465641
2264.648438	-51.455101
2265.625000	-51.682789
2266.601562	-52.397968
2267.578125	-51.361221
2268.554688	-52.557026
2269.531250	-52.413792
2270.507812	-52.310577
2271.484375	-53.842583
2272.460938	-53.467701
2273.437500	-53.258774
2274.414062	-53.737305
2275.390625	-54.091595
2276.367188	-54.618229
2277.343750	-54.589645
2278.320312	-53.876331
2279.296875	-54.367668
2280.273438	-54.634830
2281.250000	-54.985146
2282.226562	-56.085209
2283.203125	-54.986534
2284.179688	-55.002480
2285.156250	-57.030460
2286.132812	-55.522739
2287.109375	-56.343777
2288.085938	-55.033432
2289.062500	-54.978233
2290.039062	-55.852489
2291.015625	-56.802814
2291.992188	-54.967800
2292.968750	-54.785435
2293.945312	-55.966583
2294.921875	-56.730076
2295.898438	-56.360039
2296.875000	-57.156975
2297.851562	-55.747978
2298.828125	-57.964249
2299.804688	-56.810654
2300.781250	-56.433067
2301.757812	-56.310036
2302.734375	-56.614357
2303.710938	-56.337242
2304.687500	-55.905102
2305.664062	-57.560074
2306.640625	-56.831825
2307.617188	-56.974842
2308.593750	-56.865261
2309.570312	-56.895638
2310.546875	-56.112789
2311.523438	-57.794918
2312.500000	-56.721588
2313.476562	-57.257980
2314.453125	-57.304783
2315.429688	-57.137192
2316.406250	-57.250309
2317.382812	-58.809761
2318.359375	-58.381138
2319.335938	-58.067478
2320.312500	-57.929874
2321.289062	-57.463516
2322.265625	-56.488132
2323.242188	-58.066853
2324.218750	-57.407043
2325.195312	-58.488571
2326.171875	-57.389355
2327.148438	-57.196510
2328.125000	-56.891979
2329.101562	-57.516712
2330.078125	-57.019115
2331.054688	-56.632362
2332.031250	-56.756100
2333.007812	-58.578766
2333.984375	-58.103519
2334.960938	-58.198006
2335.937500	-57.618450
2336.914062	-58.051785
2337.890625	-58.503536
2338.867188	-58.371166
2339.843750	-57.102898
2340.820312	-57.470119
2341.796875	-57.665562
2342.773438	-57.887463
2343.750000	-58.673759
2344.726562	-57.725258
2345.703125	-57.645718
2346.679688	-55.817379
2347.656250	-57.506222
2348.632812	-59.698174
2349.609375	-57.543083
2350.585938	-58.267441
2351.562500	-57.879719
2352.539062	-56.795837
2353.515625	-58.729290
2354.492188	-57.303631
2355.468750	-57.812065
2356.445312	-57.026424
2357.421875	-57.557503
2358.398438	-58.287121
2359.375000	-57.695004
2360.351562	-58.091339
2361.328125	-58.042561
2362.304688	-57.952282
2363.281250	-57.708603
2364.257812	-57.145317
2365.234375	-56.396660
2366.210938	-57.029526
2367.187500	-57.250271
2368.164062	-57.444088
2369.140625	-57.374454
2370.117188	-57.094315
2371.093750	-56.236145
2372.070312	-57.030888
2373.046875	-57.960758
2374.023438	-56.683712
2375.000000	-56.797543
2375.976562	-56.416939
2376.953125	-57.718819
2377.929688	-57.108852
2378.906250	-56.572334
2379.882812	-57.919987
2380.859375	-56.624393
2381.835938	-57.117035
2382.812500	-56.447189
2383.789062	-57.024620
2384.765625	-56.696079
2385.742188	-56.141212
2386.718750	-55.713074
2387.695312	-56.140499
2388.671875	-56.924332
2389.648438	-56.063118
2390.625000	-56.898060
2391.601562	-54.784103
2392.578125	-54.777611
2393.554688	-54.855873
2394.531250	-53.928146
2395.507812	-55.501091
2396.484375	-55.154984
2397.460938	-53.889023
2398.437500	-54.519337
2399.414062	-55.665043
2400.390625	-54.274693
2401.367188	-54.020908
2402.343750	-54.043049
2403.320312	-53.942223
2404.296875	-52.499512
2405.273438	-53.069206
2406.250000	-55.460049
2407.226562	-52.866554
2408.203125	-54.581947
2409.179688	-54.338345
2410.156250	-53.639896
2411.132812	-53.053101
2412.109375	-51.924706
2413.085938	-52.531349
2414.062500	-51.733002
2415.039062	-51.956108
2416.015625	-50.849285
2416.992188	-51.455223
2417.968750	-50.721172
2418.945312	-50.703892
2419.921875	-51.754341
2420.898438	-50.523861
2421.875000	-51.247742
2422.851562	-50.896255
2423.828125	-50.509159
2424.804688	-50.477005
2425.781250	-50.182903
2426.757812	-51.123737
2427.734375	-49.111057
2428.710938	-50.648109
2429.687500	-48.447491
2430.664062	-48.880318
2431.640625	-49.008499
2432.617188	-48.342152
2433.593750	-48.673759
2434.570312	-48.463097
2435.546875	-48.792393
2436.523438	-48.391766
2437.500000	-48.317776
2438.476562	-46.355480
2439.453125	-46.065357
2440.429688	-48.380402
2441.406250	-46.504799
2442.382812	-46.632458
2443.359375	-46.565201
2444.335938	-45.092220
2445.312500	-45.265602
2446.289062	-45.139847
2447.265625	-44.593475
2448.242188	-44.681137
2449.218750	-44.215591
2450.195312	-42.933578
2451.171875	-42.606476
2452.148438	-42.455273
2453.125000	-42.688820
2454.101562	-42.818584
2455.078125	-42.414852
2456.054688	-44.393738
2457.031250	-42.296207
2458.007812	-42.013680
2458.984375	-43.714062
2459.960938	-42.817940
2460.937500	-43.411175
2461.914062	-42.803692
2462.890625	-43.408157
2463.867188	-42.439754
2464.843750	-42.073261
2465.820312	-44.748329
2466.796875	-43.835663
2467.773438	-45.455879
2468.750000	-45.905960
2469.726562	-45.984261
2470.703125	-46.259899
2471.679688	-46.263981
2472.656250	-46.588810
2473.632812	-44.773884
2474.609375	-46.987961
2475.585938	-47.221798
2476.562500	-46.942120
2477.539062	-48.663639
2478.515625	-47.810970
2479.492188	-47.576096
2480.468750	-47.995113
2481.445312	-48.703812
2482.421875	-48.161911
2483.398438	-48.705517
2484.375000	-49.208191
2485.351562	-49.772388
2486.328125	-48.274845
2487.304688	-48.178005
2488.281250	-50.136360
2489.257812	-49.833168
2490.234375	-49.098133
2491.210938	-50.582321
2492.187500	-51.066116
2493.164062	-50.545498
2494.140625	-49.799564
2495.117188	-50.955437
2496.093750	-51.730190
2497.070312	-50.989189
2498.046875	-51.508675
2499.023438	-51.226803
2500.000000	-51.818535
2500.976562	-51.303806
2501.953125	-51.813732
2502.929688	-51.502045
2503.906250	-53.439114
2504.882812	-51.460468
2505.859375	-52.759121
2506.835938	-53.622509
2507.812500	-52.460064
2508.789062	-53.844536
2509.765625	-53.974731
2510.742188	-53.472927
2511.718750	-52.766788
2512.695312	-53.173153
2513.671875	-53.650265
2514.648438	-53.501358
2515.625000	-54.432049
2516.601562	-53.218708
2517.578125	-53.069241
2518.554688	-54.022427
2519.531250	-54.609001
2520.507812	-53.835915
2521.484375	-54.403625
2522.460938	-54.220066
2523.437500	-54.454174
2524.414062	-54.570984
2525.390625	-54.595253
2526.367188	-54.143887
2527.343750	-54.127186
2528.320312	-53.909908
2529.296875	-54.152065
2530.273438	-54.283676
2531.250000	-53.860607
2532.226562	-54.143520
2533.203125	-55.324532
2534.179688	-55.603825
2535.156250	-56.468559
2536.132812	-55.907158
2537.109375	-55.766247
2538.085938	-54.889862
2539.062500	-54.981956
2540.039062	-56.239101
2541.015625	-54.122139
2541.992188	-55.329704
2542.968750	-54.688042
2543.945312	-55.226105
2544.921875	-55.378147
2545.898438	-55.768631
2546.875000	-54.630623
2547.851562	-54.367138
2548.828125	-55.820747
2549.804688	-54.702183
2550.781250	-54.562069
2551.757812	-55.285305
2552.734375	-54.676338
2553.710938	-53.784763
2554.687500	-56.015797
2555.664062	-57.620480
2556.640625	-55.718105
2557.617188	-55.276531
2558.593750	-54.851402
2559.570312	-55.217648
2560.546875	-55.322037
2561.523438	-56.101929
2562.500000	-56.674168
2563.476562	-56.378292
2564.453125	-54.458118
2565.429688	-55.078621
2566.406250	-56.438515
2567.382812	-55.557186
2568.359375	-55.545113
2569.335938	-55.024471
2570.312500	-55.237625
2571.289062	-54.617180
2572.265625	-55.502117
2573.242188	-55.955849
2574.218750	-54.921604
2575.195312	-55.596249
2576.171875	-54.550041
2577.148438	-54.582836
2578.125000	-53.711243
2579.101562	-54.494381
2580.078125	-55.663910
2581.054688	-55.528091
2582.031250	-55.208321
2583.007812	-55.820312
2583.984375	-55.323669
2584.960938	-54.791138
2585.937500	-54.771690
2586.914062	-54.578102
2587.890625	-54.476341
2588.867188	-54.122185
2589.843750	-54.385460
2590.820312	-55.245266
2591.796875	-53.261417
2592.773438	-55.111168
2593.750000	-53.461655
2594.726562	-55.772312
2595.703125	-55.281921
2596.679688	-54.300255
2597.656250	-53.328850
2598.632812	-52.512096
2599.609375	-54.524349
2600.585938	-54.059490
2601.562500	-54.578442
2602.539062	-54.586220
2603.515625	-53.422279
2604.492188	-54.799847
2605.468750	-54.388569
2606.445312	-52.133472
2607.421875	-54.549187
2608.398438	-51.993801
2609.375000	-52.357117
2610.351562	-52.404976
2611.328125	-53.954933
2612.304688	-53.510887
2613.281250	-52.296001
2614.257812	-53.136108
2615.234375	-52.978214
2616.210938	-52.904774
2617.187500	-53.354050
2618.164062	-51.832069
2619.140625	-51.707344
2620.117188	-52.538105
2621.093750	-51.833916
2622.070312	-52.910515
2623.046875	-52.411472
2624.023438	-52.060791
2625.000000	-52.227947
2625.976562	-51.529964
2626.953125	-52.306675
2627.929688	-51.121262
2628.906250	-50.754143
2629.882812	-50.929893
2630.859375	-49.583984
2631.835938	-50.483395
2632.812500	-51.032356
2633.789062	-51.148014
2634.765625	-50.592010
2635.742188	-50.486675
2636.718750	-51.167198
2637.695312	-50.673157
2638.671875	-50.703358
2639.648438	-48.806267
2640.625000	-49.812374
2641.601562	-49.196514
2642.578125	-49.127293
2643.554688	-48.000553
2644.531250	-47.758068
2645.507812	-47.641590
2646.484375	-48.134079
2647.460938	-46.966965
2648.437500	-47.575016
2649.414062	-46.982929
2650.390625	-46.251961
2651.367188	-47.060402
2652.343750	-46.038929
2653.320312	-48.118343
2654.296875	-47.442368
2655.273438	-45.438175
2656.250000	-44.332783
2657.226562	-46.016891
2658.203125	-44.604763
2659.179688	-44.697296
2660.156250	-45.427879
2661.132812	-44.939968
2662.109375	-44.665340
2663.085938	-44.374149
2664.062500	-45.663212
2665.039062	-44.203213
2666.015625	-44.351585
2666.992188	-43.386803
2667.968750	-42.431427
2668.945312	-42.737106
2669.921875	-42.942219
2670.898438	-42.031792
2671.875000	-41.423676
2672.851562	-41.459572
2673.828125	-42.444489
2674.804688	-41.551003
2675.781250	-41.884811
2676.757812	-42.675270
2677.734375	-42.751274
2678.710938	-41.052715
2679.687500	-41.174007
2680.664062	-41.804569
2681.640625	-41.544407
2682.617188	-41.531548
2683.593750	-42.029953
2684.570312	-42.367329
2685.546875	-43.353001
2686.523438	-43.627186
2687.500000	-41.560490
2688.476562	-42.692596
2689.453125	-42.375629
2690.429688	-43.632549
2691.406250	-43.546795
2692.382812	-43.258823
2693.359375	-43.324078
2694.335938	-44.597504
2695.312500	-44.607380
2696.289062	-44.209080
2697.265625	-43.935654
2698.242188	-44.157547
2699.218750	-44.668007
2700.195312	-44.941433
2701.171875	-45.042549
2702.148438	-45.951992
2703.125000	-44.242817
2704.101562	-46.394215
2705.078125	-46.825665
2706.054688	-45.458847
2707.031250	-47.279560
2708.007812	-46.530693
2708.984375	-45.711296
2709.960938	-47.306976
2710.937500	-46.765068
2711.914062	-48.541008
2712.890625	-48.446102
2713.867188	-48.567616
2714.843750	-48.338051
2715.820312	-48.385197
2716.796875	-48.310829
2717.773438	-48.499840
2718.750000	-48.579590
2719.726562	-49.070343
2720.703125	-48.364948
2721.679688	-49.256535
2722.656250	-48.175484
2723.632812	-50.531719
2724.609375	-49.026882
2725.585938	-49.912743
2726.562500	-49.105885
2727.539062	-49.072723
2728.515625	-49.965618
2729.492188	-50.266281
2730.468750	-49.423450
2731.445312	-50.934395
2732.421875	-52.300674
2733.398438	-51.482311
2734.375000	-50.142948
2735.351562	-51.519451
2736.328125	-51.164139
2737.304688	-50.407471
2738.281250	-50.513931
2739.257812	-51.098347
2740.234375	-51.239056
2741.210938	-51.718037
2742.187500	-52.970020
2743.164062	-51.745537
2744.140625	-51.992241
2745.117188	-50.210133
2746.093750	-51.311405
2747.070312	-51.908707
2748.046875	-52.441986
2749.023438	-52.237419
2750.000000	-51.510906
2750.976562	-52.744308
2751.953125	-52.141972
2752.929688	-51.786736
2753.906250	-52.830582
2754.882812	-51.435085
2755.859375	-53.013260
2756.835938	-51.764294
2757.812500	-52.312565
2758.789062	-51.501698
2759.765625	-51.702480
2760.742188	-51.928108
2761.718750	-52.194405
2762.695312	-51.703602
2763.671875	-51.670158
2764.648438	-53.755215
2765.625000	-53.056194
2766.601562	-52.737103
2767.578125	-51.723236
2768.554688	-53.091362
2769.531250	-52.483475
2770.507812	-52.486847
2771.484375	-52.177544
2772.460938	-53.732368
2773.437500	-53.204315
2774.414062	-52.626087
2775.390625	-53.252274
2776.367188	-52.566189
2777.343750	-53.456081
2778.320312	-53.336033
2779.296875	-53.570423
2780.273438	-53.172363
2781.250000	-53.404991
2782.226562	-53.394661
2783.203125	-54.052643
2784.179688	-53.727314
2785.156250	-53.451744
2786.132812	-53.239616
2787.109375	-53.880703
2788.085938	-53.576794
2789.062500	-54.570683
2790.039062	-53.555439
2791.015625	-53.624023
2791.992188	-53.686344
2792.968750	-53.032688
2793.945312	-53.410900
2794.921875	-53.475555
2795.898438	-52.656227
2796.875000	-54.114433
2797.851562	-53.476936
2798.828125	-53.653053
2799.804688	-52.714252
2800.781250	-53.057003
2801.757812	-53.360149
2802.734375	-52.768658
2803.710938	-53.740265
2804.687500	-53.689072
2805.664062	-52.454094
2806.640625	-52.262047
2807.617188	-52.248447
2808.593750	-53.273125
2809.570312	-53.533298
2810.546875	-53.251545
2811.523438	-52.842945
2812.500000	-54.054726
2813.476562	-52.168858
2814.453125	-52.723045
2815.429688	-53.063667
2816.406250	-52.495895
2817.382812	-51.643177
2818.359375	-51.993317
2819.335938	-51.522030
2820.312500	-51.106705
2821.289062	-52.216335
2822.265625	-52.016148
2823.242188	-50.606747
2824.218750	-51.111534
2825.195312	-52.081028
2826.171875	-51.256386
2827.148438	-51.729900
2828.125000	-51.180008
2829.101562	-51.965973
2830.078125	-51.551872
2831.054688	-50.026855
2832.031250	-50.695778
2833.007812	-51.277412
2833.984375	-51.230968
2834.960938	-51.419930
2835.937500	-50.342350
2836.914062	-50.825199
2837.890625	-51.693871
2838.867188	-51.075069
2839.843750	-50.295921
2840.820312	-51.111450
2841.796875	-49.481606
2842.773438	-50.045437
2843.750000	-50.176937
2844.726562	-49.589958
2845.703125	-49.557171
2846.679688	-49.585785
2847.656250	-50.321651
2848.632812	-49.346569
2849.609375	-49.051109
2850.585938	-48.838001
2851.562500	-50.085903
2852.539062	-49.476894
2853.515625	-48.622437
2854.492188	-48.821228
2855.468750	-48.225052
2856.445312	-47.976303
2857.421875	-49.171780
2858.398438	-47.783794
2859.375000	-48.864273
2860.351562	-48.233646
2861.328125	-47.224010
2862.304688	-48.320568
2863.281250	-47.272671
2864.257812	-45.981617
2865.234375	-47.007492
2866.210938	-46.922367
2867.187500	-47.149548
2868.164062	-45.603073
2869.140625	-45.184601
2870.117188	-46.325203
2871.093750	-45.868450
2872.070312	-46.001945
2873.046875	-45.222027
2874.023438	-44.974533
2875.000000	-45.171921
2875.976562	-45.349915
2876.953125	-45.258064
2877.929688	-44.463318
2878.906250	-43.278896
2879.882812	-45.261452
2880.859375	-43.858364
2881.835938	-43.174198
2882.812500	-42.341770
2883.789062	-43.396965
2884.765625	-42.492420
2885.742188	-43.047615
2886.718750	-42.100853
2887.695312	-41.272087
2888.671875	-41.729973
2889.648438	-41.622654
2890.625000	-41.885681
2891.601562	-41.711208
2892.578125	-42.036991
2893.554688	-40.966927
2894.531250	-40.581924
2895.507812	-41.287621
2896.484375	-40.293503
2897.460938	-40.437641
2898.437500	-39.898712
2899.414062	-39.371670
2900.390625	-39.212906
2901.367188	-39.930958
2902.343750	-39.650032
2903.320312	-39.867176
2904.296875	-41.220036
2905.273438	-40.644196
2906.250000	-40.939888
2907.226562	-40.011707
2908.203125	-39.766930
2909.179688	-41.978687
2910.156250	-41.773273
2911.132812	-40.748932
2912.109375	-40.905014
2913.085938	-42.074841
2914.062500	-41.894360
2915.039062	-42.725418
2916.015625	-43.003727
2916.992188	-42.575718
2917.968750	-42.144302
2918.945312	-42.531254
2919.921875	-42.886639
2920.898438	-42.764141
2921.875000	-42.718735
2922.851562	-44.843178
2923.828125	-43.861179
2924.804688	-43.297207
2925.781250	-43.663342
2926.757812	-44.304470
2927.734375	-44.465050
2928.710938	-45.187183
2929.687500	-45.579720
2930.664062	-44.896942
2931.640625	-47.324150
2932.617188	-46.188900
2933.593750	-46.238083
2934.570312	-45.718346
2935.546875	-46.326481
2936.523438	-45.917404
2937.500000	-45.202160
2938.476562	-47.208031
2939.453125	-45.468517
2940.429688	-47.121220
2941.406250	-46.552898
2942.382812	-46.387245
2943.359375	-46.130802
2944.335938	-46.297165
2945.312500	-46.886837
2946.289062	-46.993538
2947.265625	-47.963238
2948.242188	-48.181816
2949.218750	-47.362396
2950.195312	-48.692581
2951.171875	-48.229111
2952.148438	-48.417835
2953.125000	-47.911415
2954.101562	-47.570629
2955.078125	-48.785416
2956.054688	-48.436035
2957.031250	-49.017315
2958.007812	-48.910263
2958.984375	-48.901630
2959.960938	-49.506393
2960.937500	-48.585274
2961.914062	-49.045322
2962.890625	-48.788910
2963.867188	-48.975773
2964.843750	-49.491135
2965.820312	-49.905193
2966.796875	-49.298378
2967.773438	-49.708801
2968.750000	-49.855312
2969.726562	-50.839375
2970.703125	-52.037991
2971.679688	-50.756866
2972.656250	-50.658493
2973.632812	-51.265957
2974.609375	-51.352921
2975.585938	-49.786205
2976.562500	-49.525112
2977.539062	-50.273609
2978.515625	-51.106422
2979.492188	-50.984348
2980.468750	-51.738228
2981.445312	-50.000408
2982.421875	-50.563217
2983.398438	-50.429199
2984.375000	-51.880657
2985.351562	-51.885937
2986.328125	-51.115860
2987.304688	-51.044308
2988.281250	-51.130692
2989.257812	-51.404617
2990.234375	-52.940296
2991.210938	-51.957230
2992.187500	-50.509949
2993.164062	-50.893261
2994.140625	-50.843418
2995.117188	-51.845856
2996.093750	-53.370430
2997.070312	-51.227249
2998.046875	-52.250038
2999.023438	-52.249168
3000.000000	-51.444271
3000.976562	-51.490452
3001.953125	-51.494545
3002.929688	-52.512230
3003.906250	-51.570435
3004.882812	-51.760353
3005.859375	-51.535275
3006.835938	-49.997746
3007.812500	-51.836449
3008.789062	-51.496464
3009.765625	-50.931091
3010.742188	-51.101570
3011.718750	-51.262802
3012.695312	-52.037094
3013.671875	-51.284428
3014.648438	-51.787704
3015.625000	-52.473671
3016.601562	-52.204102
3017.578125	-51.367737
3018.554688	-50.988892
3019.531250	-51.759800
3020.507812	-52.943802
3021.484375	-52.279243
3022.460938	-52.123684
3023.437500	-52.329899
3024.414062	-51.342422
3025.390625	-52.196465
3026.367188	-51.185230
3027.343750	-52.010071
3028.320312	-50.670788
3029.296875	-52.150040
3030.273438	-51.662884
3031.250000	-52.005573
3032.226562	-52.070744
3033.203125	-52.531189
3034.179688	-52.032318
3035.156250	-51.822083
3036.132812	-51.513885
3037.109375	-50.281235
3038.085938	-50.551647
3039.062500	-51.472198
3040.039062	-50.680340
3041.015625	-50.628933
3041.992188	-50.426262
3042.968750	-50.340679
3043.945312	-52.323975
3044.921875	-51.705444
3045.898438	-50.967373
3046.875000	-51.109657
3047.851562	-50.969536
3048.828125	-51.679150
3049.804688	-49.713501
3050.781250	-50.826950
3051.757812	-50.426281
3052.734375	-50.578545
3053.710938	-51.347279
3054.687500	-50.348671
3055.664062	-51.759529
3056.640625	-49.460880
3057.617188	-50.092976
3058.593750	-49.786175
3059.570312	-50.484997
3060.546875	-49.552090
3061.523438	-49.353050
3062.500000	-50.130077
3063.476562	-50.046757
3064.453125	-49.657303
3065.429688	-49.412472
3066.406250	-49.967621
3067.382812	-49.157852
3068.359375	-49.308056
3069.335938	-49.775650
3070.312500	-49.713615
3071.289062	-48.184280
3072.265625	-47.877274
3073.242188	-48.943970
3074.218750	-48.813000
3075.195312	-48.513901
3076.171875	-47.508884
3077.148438	-47.688015
3078.125000	-48.427254
3079.101562	-48.177387
3080.078125	-46.331001
3081.054688	-47.475311
3082.031250	-47.967480
3083.007812	-46.328205
3083.984375	-48.806248
3084.960938	-47.428368
3085.937500	-46.922321
3086.914062	-47.198677
3087.890625	-48.313789
3088.867188	-46.820080
3089.843750	-45.382938
3090.820312	-47.093716
3091.796875	-45.888927
3092.773438	-46.822914
3093.750000	-46.009850
3094.726562	-44.840122
3095.703125	-45.485447
3096.679688	-45.288475
3097.656250	-45.055962
3098.632812	-43.706684
3099.609375	-44.089245
3100.585938	-43.872578
3101.562500	-43.803154
3102.539062	-43.048561
3103.515625	-43.183567
3104.492188	-44.040703
3105.468750	-42.859348
3106.445312	-42.410446
3107.421875	-42.643120
3108.398438	-43.169975
3109.375000	-42.240906
3110.351562	-42.019085
3111.328125	-42.517471
