Frequency (Hz)	Level (dB)
2017.578125	-43.455860
2018.554688	-43.105270
2019.531250	-43.578667
2020.507812	-42.460960
2021.484375	-42.298679
2022.460938	-43.258682
2023.437500	-42.744972
2024.414062	-42.192894
2025.390625	-42.202671
2026.367188	-42.806389
2027.343750	-43.059361
2028.320312	-43.088772
2029.296875	-42.945595
2030.273438	-43.063137
2031.250000	-43.284916
2032.226562	-43.589939
2033.203125	-42.892929
2034.179688	-42.690956
2035.156250	-43.467087
2036.132812	-41.754482
2037.109375	-42.946663
2038.085938	-42.591167
2039.062500	-43.951847
2040.039062	-43.201527
2041.015625	-41.695869
2041.992188	-43.705475
2042.968750	-43.425243
2043.945312	-42.782337
2044.921875	-42.821850
2045.898438	-42.049927
2046.875000	-42.777401
2047.851562	-43.110065
2048.828125	-42.805576
2049.804688	-43.635063
2050.781250	-43.291355
2051.757812	-42.966133
2052.734375	-42.166584
2053.710938	-42.032799
2054.687500	-43.257992
2055.664062	-43.835888
2056.640625	-41.294834
2057.617188	-41.572128
2058.593750	-42.316292
2059.570312	-43.422363
2060.546875	-43.283184
2061.523438	-42.769539
2062.500000	-41.301266
2063.476562	-43.216843
2064.453125	-43.523598
2065.429688	-43.560394
2066.406250	-44.472145
2067.382812	-42.814392
2068.359375	-42.641098
2069.335938	-43.155140
2070.312500	-43.219040
2071.289062	-43.186985
2072.265625	-42.848236
2073.242188	-41.320927
2074.218750	-42.812336
2075.195312	-42.599213
2076.171875	-42.498344
2077.148438	-44.331093
2078.125000	-42.728626
2079.101562	-43.468964
2080.078125	-42.883728
2081.054688	-44.467941
2082.031250	-41.849186
2083.007812	-43.252632
2083.984375	-43.103340
2084.960938	-43.126396
2085.937500	-43.530354
2086.914062	-43.347263
2087.890625	-42.769268
2088.867188	-41.894867
2089.843750	-43.181015
2090.820312	-42.169273
2091.796875	-41.524437
2092.773438	-42.315182
2093.750000	-43.403954
2094.726562	-43.577114
2095.703125	-42.813217
2096.679688	-42.358601
2097.656250	-42.876072
2098.632812	-42.081573
2099.609375	-42.534370
2100.585938	-43.236732
2101.562500	-42.914635
2102.539062	-41.902817
2103.515625	-42.223137
2104.492188	-42.914993
2105.468750	-43.106670
2106.445312	-43.404739
2107.421875	-42.932713
2108.398438	-42.787060
2109.375000	-42.905552
2110.351562	-42.422104
2111.328125	-42.724556
2112.304688	-42.272591
2113.281250	-43.310772
2114.257812	-43.005459
2115.234375	-42.704224
2116.210938	-42.147339
2117.187500	-44.350925
2118.164062	-43.532364
2119.140625	-41.858601
2120.117188	-42.192150
2121.093750	-41.871891
2122.070312	-43.226078
2123.046875	-42.519234
2124.023438	-41.471962
2125.000000	-42.580517
2125.976562	-42.325027
2126.953125	-43.300671
2127.929688	-43.107769
2128.906250	-41.702812
2129.882812	-43.601318
2130.859375	-43.869293
2131.835938	-42.445034
2132.812500	-42.004112
2133.789062	-44.996502
2134.765625	-44.353580
2135.742188	-40.986713
2136.718750	-42.874622
2137.695312	-43.113106
2138.671875	-43.540051
2139.648438	-44.572098
2140.625000	-42.997879
2141.601562	-43.466503
2142.578125	-43.077522
2143.554688	-43.400341
2144.531250	-43.790154
2145.507812	-43.672127
2146.484375	-42.084900
2147.460938	-42.123898
2148.437500	-42.270344
2149.414062	-43.303112
2150.390625	-41.674351
2151.367188	-43.121037
2152.343750	-43.557613
2153.320312	-42.735836
2154.296875	-43.865913
2155.273438	-42.274357
2156.250000	-42.956917
2157.226562	-43.380791
2158.203125	-42.931431
2159.179688	-43.033047
2160.156250	-43.765400
2161.132812	-43.909969
2162.109375	-41.759930
2163.085938	-43.206989
2164.062500	-42.466782
2165.039062	-42.497696
2166.015625	-43.166477
2166.992188	-42.840382
2167.968750	-42.563469
2168.945312	-42.187103
2169.921875	-42.452568
2170.898438	-43.035904
2171.875000	-41.328018
2172.851562	-42.561649
2173.828125	-41.701878
2174.804688	-42.796341
2175.781250	-44.069519
2176.757812	-43.929237
2177.734375	-42.345760
2178.710938	-43.547695
2179.687500	-42.672359
2180.664062	-44.787971
2181.640625	-44.113892
2182.617188	-43.427155
2183.593750	-41.877529
2184.570312	-42.314575
2185.546875	-43.144627
2186.523438	-43.261269
2187.500000	-43.220345
2188.476562	-42.067940
2189.453125	-42.220798
2190.429688	-43.263165
2191.406250	-44.227306
2192.382812	-43.740753
2193.359375	-42.577408
2194.335938	-43.628048
2195.312500	-43.998474
2196.289062	-42.837032
2197.265625	-42.176186
2198.242188	-42.448032
2199.218750	-41.478748
2200.195312	-42.381962
2201.171875	-41.781815
2202.148438	-43.669971
2203.125000	-42.834663
2204.101562	-41.965214
2205.078125	-42.937138
2206.054688	-42.777775
2207.031250	-43.806835
2208.007812	-43.811073
2208.984375	-42.133301
2209.960938	-42.049397
2210.937500	-42.195065
2211.914062	-42.927246
2212.890625	-42.886860
2213.867188	-41.735775
2214.843750	-43.185562
2215.820312	-42.466057
2216.796875	-42.252995
2217.773438	-42.290192
2218.750000	-41.928890
2219.726562	-42.169170
2220.703125	-42.496868
2221.679688	-42.702427
2222.656250	-41.549541
2223.632812	-41.938179
2224.609375	-42.856598
2225.585938	-43.740593
2226.562500	-41.735241
2227.539062	-42.254421
2228.515625	-42.372322
2229.492188	-42.066578
2230.468750	-42.288345
2231.445312	-43.348682
2232.421875	-42.988621
2233.398438	-41.668907
2234.375000	-42.848015
2235.351562	-43.074413
2236.328125	-43.521481
2237.304688	-42.437561
2238.281250	-42.754772
2239.257812	-42.442101
2240.234375	-42.864838
2241.210938	-42.651958
2242.187500	-43.632580
2243.164062	-42.353706
2244.140625	-43.122433
2245.117188	-43.065212
2246.093750	-42.872643
2247.070312	-42.020039
2248.046875	-43.993286
2249.023438	-43.570190
2250.000000	-42.009766
2250.976562	-41.241631
2251.953125	-42.769402
2252.929688	-43.247089
2253.906250	-42.221447
2254.882812	-43.989090
2255.859375	-42.746376
2256.835938	-42.388195
2257.812500	-42.880074
2258.789062	-43.444843
2259.765625	-42.712109
2260.742188	-43.731232
2261.718750	-42.999573
2262.695312	-42.996052
2263.671875	-42.802223
2264.648438	-42.422333
2265.625000	-42.268658
2266.601562	-42.821930
2267.578125	-41.494991
2268.554688	-42.592548
2269.531250	-42.478458
2270.507812	-42.122063
2271.484375	-43.559235
2272.460938	-42.791790
2273.437500	-42.563549
2274.414062	-42.849281
2275.390625	-43.076767
2276.367188	-43.310764
2277.343750	-43.227684
2278.320312	-42.317806
2279.296875	-42.801682
2280.273438	-42.951588
2281.250000	-43.242981
2282.226562	-44.402126
2283.203125	-42.942284
2284.179688	-42.632187
2285.156250	-44.947193
2286.132812	-43.125103
2287.109375	-43.686550
2288.085938	-42.385872
2289.062500	-42.340393
2290.039062	-42.925552
2291.015625	-43.786709
2291.992188	-42.000416
2292.968750	-41.635540
2293.945312	-42.624992
2294.921875	-43.427864
2295.898438	-43.054031
2296.875000	-43.830334
2297.851562	-42.150013
2298.828125	-44.464233
2299.804688	-43.042824
2300.781250	-42.711239
2301.757812	-42.690533
2302.734375	-42.609520
2303.710938	-42.346661
2304.687500	-41.850807
2305.664062	-43.361099
2306.640625	-42.661617
2307.617188	-42.753269
2308.593750	-42.586056
2309.570312	-42.460514
2310.546875	-41.593163
2311.523438	-43.453312
2312.500000	-42.261169
2313.476562	-42.704834
2314.453125	-42.728802
2315.429688	-42.588703
2316.406250	-42.583591
2317.382812	-44.174614
2318.359375	-43.775909
2319.335938	-43.185154
2320.312500	-43.129799
2321.289062	-42.605167
2322.265625	-41.770523
2323.242188	-43.278519
2324.218750	-42.382710
2325.195312	-43.449978
2326.171875	-42.443771
2327.148438	-42.251305
2328.125000	-41.909061
2329.101562	-42.524429
2330.078125	-42.021389
2331.054688	-41.937229
2332.031250	-41.688007
2333.007812	-43.428272
2333.984375	-43.076286
2334.960938	-43.035721
2335.937500	-42.931339
2336.914062	-43.061543
2337.890625	-43.517769
2338.867188	-43.227398
2339.843750	-42.037640
2340.820312	-42.389603
2341.796875	-42.611649
2342.773438	-42.702164
2343.750000	-43.729031
2344.726562	-42.681080
2345.703125	-42.490841
2346.679688	-40.941917
2347.656250	-42.749107
2348.632812	-44.758965
2349.609375	-42.608932
2350.585938	-43.339554
2351.562500	-43.001732
2352.539062	-41.925251
2353.515625	-43.859486
2354.492188	-42.620033
2355.468750	-43.037483
2356.445312	-42.180672
2357.421875	-42.841976
2358.398438	-43.576347
2359.375000	-42.920452
2360.351562	-43.447456
2361.328125	-43.413090
2362.304688	-43.462364
2363.281250	-43.229046
2364.257812	-42.679443
2365.234375	-42.160034
2366.210938	-42.750755
2367.187500	-42.992516
2368.164062	-43.000835
2369.140625	-43.356953
2370.117188	-42.805084
2371.093750	-42.270638
2372.070312	-43.060837
2373.046875	-44.241508
2374.023438	-42.935585
2375.000000	-42.884922
2375.976562	-42.552044
2376.953125	-43.785843
2377.929688	-43.567501
2378.906250	-42.785645
2379.882812	-44.554646
2380.859375	-43.203087
2381.835938	-43.835171
2382.812500	-42.983074
2383.789062	-43.770641
2384.765625	-43.740623
2385.742188	-43.120434
2386.718750	-42.725174
2387.695312	-43.315075
2388.671875	-44.243492
2389.648438	-43.382767
2390.625000	-44.157696
2391.601562	-42.268749
2392.578125	-42.274181
2393.554688	-42.434498
2394.531250	-41.825539
2395.507812	-43.296181
2396.484375	-43.233356
2397.460938	-41.917103
2398.437500	-42.660217
2399.414062	-43.857128
2400.390625	-42.793266
2401.367188	-42.507984
2402.343750	-42.666889
2403.320312	-42.585548
2404.296875	-41.633781
2405.273438	-42.289234
2406.250000	-44.629131
2407.226562	-42.186329
2408.203125	-44.298763
2409.179688	-43.932987
2410.156250	-43.290493
2411.132812	-43.349751
2412.109375	-42.010338
2413.085938	-42.753105
2414.062500	-42.182693
2415.039062	-42.572269
2416.015625	-41.782520
2416.992188	-42.251598
2417.968750	-41.850597
2418.945312	-41.893162
2419.921875	-43.237587
2420.898438	-42.305805
2421.875000	-43.233570
2422.851562	-42.826035
2423.828125	-42.898510
2424.804688	-42.993614
2425.781250	-42.865150
2426.757812	-44.102932
2427.734375	-42.275959
2428.710938	-44.114239
2429.687500	-42.106373
2430.664062	-42.672348
2431.640625	-42.983330
2432.617188	-42.568443
2433.593750	-43.097927
2434.570312	-43.157185
2435.546875	-43.968918
2436.523438	-43.553478
2437.500000	-43.675953
2438.476562	-42.440235
2439.453125	-42.420677
2440.429688	-44.797432
2441.406250	-43.132607
2442.382812	-43.780552
2443.359375	-44.162056
2444.335938	-42.689198
2445.312500	-43.101002
2446.289062	-43.492470
2447.265625	-42.896931
2448.242188	-43.482040
2449.218750	-43.281780
2450.195312	-42.205688
2451.171875	-42.041439
2452.148438	-42.192085
2453.125000	-42.583752
2454.101562	-42.651295
2455.078125	-42.353748
2456.054688	-44.494785
2457.031250	-42.347942
2458.007812	-41.947281
2458.984375	-43.625965
2459.960938	-42.868824
2460.937500	-43.274490
2461.914062	-42.541058
2462.890625	-42.881680
2463.867188	-41.499435
2464.843750	-41.205334
2465.820312	-43.379021
2466.796875	-42.327972
2467.773438	-43.806976
2468.750000	-43.844345
2469.726562	-43.911697
2470.703125	-43.729027
2471.679688	-43.537258
2472.656250	-43.382000
2473.632812	-41.520443
2474.609375	-43.351727
2475.585938	-43.227825
2476.562500	-42.668400
2477.539062	-44.655235
2478.515625	-43.213951
2479.492188	-42.862000
2480.468750	-42.741989
2481.445312	-43.597691
2482.421875	-42.755962
2483.398438	-42.943794
2484.375000	-43.312599
2485.351562	-43.483711
2486.328125	-41.817230
2487.304688	-41.626350
2488.281250	-43.234058
2489.257812	-42.895939
2490.234375	-41.856995
2491.210938	-43.473312
2492.187500	-43.700397
2493.164062	-42.800301
2494.140625	-41.917671
2495.117188	-43.123993
2496.093750	-43.602036
2497.070312	-42.795918
2498.046875	-43.103359
2499.023438	-42.608517
2500.000000	-43.032673
2500.976562	-42.386250
2501.953125	-42.615891
2502.929688	-42.279099
2503.906250	-44.051754
2504.882812	-41.913406
2505.859375	-43.064056
2506.835938	-43.927654
2507.812500	-42.589676
2508.789062	-44.023865
2509.765625	-43.840076
2510.742188	-43.284855
2511.718750	-42.595272
2512.695312	-42.889332
2513.671875	-43.442829
2514.648438	-42.887642
2515.625000	-43.749985
2516.601562	-42.425690
2517.578125	-42.368237
2518.554688	-43.053780
2519.531250	-43.690662
2520.507812	-42.664413
2521.484375	-43.210587
2522.460938	-42.930046
2523.437500	-43.199104
2524.414062	-43.263165
2525.390625	-43.007381
2526.367188	-42.714390
2527.343750	-42.762707
2528.320312	-42.515469
2529.296875	-42.596535
2530.273438	-42.404472
2531.250000	-42.142387
2532.226562	-42.359428
2533.203125	-43.548992
2534.179688	-43.762321
2535.156250	-44.658024
2536.132812	-44.102726
2537.109375	-43.853207
2538.085938	-42.697578
2539.062500	-42.839142
2540.039062	-44.244171
2541.015625	-41.943741
2541.992188	-43.293213
2542.968750	-42.336147
2543.945312	-42.829254
2544.921875	-43.086193
2545.898438	-43.844055
2546.875000	-42.280136
2547.851562	-41.991879
2548.828125	-43.279186
2549.804688	-42.303211
2550.781250	-42.030174
2551.757812	-42.829464
2552.734375	-42.369511
2553.710938	-41.364059
2554.687500	-43.595692
2555.664062	-45.098469
2556.640625	-43.304012
2557.617188	-42.751797
2558.593750	-42.332047
2559.570312	-42.781883
2560.546875	-42.658764
2561.523438	-43.588417
2562.500000	-44.185680
2563.476562	-43.932022
2564.453125	-41.982727
2565.429688	-42.645435
2566.406250	-44.052349
2567.382812	-43.146782
2568.359375	-43.068840
2569.335938	-42.601311
2570.312500	-42.669628
2571.289062	-42.282776
2572.265625	-43.125202
2573.242188	-43.472389
2574.218750	-42.553528
2575.195312	-43.217587
2576.171875	-42.210007
2577.148438	-42.375839
2578.125000	-41.477608
2579.101562	-42.293690
2580.078125	-43.378880
2581.054688	-43.233940
2582.031250	-42.916904
2583.007812	-43.680504
2583.984375	-43.256653
2584.960938	-42.766003
2585.937500	-42.861725
2586.914062	-42.757408
2587.890625	-42.665611
2588.867188	-42.328705
2589.843750	-42.630886
2590.820312	-43.601078
2591.796875	-41.707588
2592.773438	-43.412533
2593.750000	-41.857464
2594.726562	-44.373703
2595.703125	-43.760502
2596.679688	-42.959656
2597.656250	-41.779892
2598.632812	-41.140823
2599.609375	-43.346279
2600.585938	-43.038151
2601.562500	-43.352470
2602.539062	-43.523716
2603.515625	-42.451054
2604.492188	-43.790703
2605.468750	-43.317333
2606.445312	-41.313221
2607.421875	-43.776482
2608.398438	-41.238792
2609.375000	-41.935200
2610.351562	-42.019707
2611.328125	-43.531567
2612.304688	-43.436214
2613.281250	-42.044891
2614.257812	-42.978241
2615.234375	-42.917065
2616.210938	-43.013584
2617.187500	-43.611954
2618.164062	-42.155231
2619.140625	-42.020821
2620.117188	-42.982624
2621.093750	-42.527241
2622.070312	-43.628220
2623.046875	-43.085846
2624.023438	-43.092510
2625.000000	-43.414158
2625.976562	-42.574463
2626.953125	-43.616623
2627.929688	-42.514744
2628.906250	-42.373360
2629.882812	-42.606037
2630.859375	-41.306591
2631.835938	-42.342785
2632.812500	-43.186550
2633.789062	-43.561512
2634.765625	-43.157757
2635.742188	-43.152573
2636.718750	-43.850998
2637.695312	-43.880928
2638.671875	-43.950287
2639.648438	-42.139561
2640.625000	-43.256580
2641.601562	-42.779041
2642.578125	-42.727764
2643.554688	-41.916748
2644.531250	-41.710655
2645.507812	-42.006241
2646.484375	-42.664558
2647.460938	-41.663361
2648.437500	-42.730072
2649.414062	-42.086479
2650.390625	-41.690598
2651.367188	-42.554478
2652.343750	-41.729225
2653.320312	-44.082703
2654.296875	-43.780010
2655.273438	-41.995258
2656.250000	-41.051987
2657.226562	-43.052509
2658.203125	-41.891743
2659.179688	-42.106590
2660.156250	-43.116741
2661.132812	-42.855186
2662.109375	-42.712891
2663.085938	-42.914837
2664.062500	-44.524082
2665.039062	-43.236546
2666.015625	-43.498928
2666.992188	-42.837006
2667.968750	-41.996151
2668.945312	-42.758453
2669.921875	-42.974594
2670.898438	-42.479931
2671.875000	-42.038616
2672.851562	-42.225117
2673.828125	-43.402443
2674.804688	-42.641708
2675.781250	-42.963078
2676.757812	-44.021622
2677.734375	-44.312149
2678.710938	-42.567875
2679.687500	-42.601734
2680.664062	-43.336109
2681.640625	-42.837093
2682.617188	-43.090061
2683.593750	-43.449047
2684.570312	-43.738434
2685.546875	-44.396568
2686.523438	-44.508492
2687.500000	-42.226196
2688.476562	-43.314201
2689.453125	-42.804340
2690.429688	-43.829414
2691.406250	-43.554184
2692.382812	-43.159218
2693.359375	-42.710003
2694.335938	-43.601429
2695.312500	-43.487789
2696.289062	-42.992889
2697.265625	-42.497929
2698.242188	-42.417381
2699.218750	-42.733295
2700.195312	-42.814762
2701.171875	-43.078892
2702.148438	-43.348743
2703.125000	-41.661213
2704.101562	-43.441837
2705.078125	-43.384613
2706.054688	-41.906254
2707.031250	-43.684612
2708.007812	-42.431961
2708.984375	-41.557961
2709.960938	-43.093048
2710.937500	-42.340527
2711.914062	-43.891663
2712.890625	-43.529510
2713.867188	-43.480053
2714.843750	-43.192314
2715.820312	-42.990788
2716.796875	-42.720100
2717.773438	-43.069160
2718.750000	-42.678070
2719.726562	-43.232567
2720.703125	-42.318127
2721.679688	-43.119026
2722.656250	-41.927319
2723.632812	-43.863354
2724.609375	-42.216324
2725.585938	-43.178879
2726.562500	-42.182877
2727.539062	-42.022278
2728.515625	-42.946308
2729.492188	-43.047379
2730.468750	-42.251495
2731.445312	-43.293812
2732.421875	-44.895134
2733.398438	-43.839622
2734.375000	-42.342827
2735.351562	-43.549622
2736.328125	-42.926716
2737.304688	-42.748688
2738.281250	-42.382229
2739.257812	-42.866405
2740.234375	-43.233120
2741.210938	-43.111820
2742.187500	-44.234203
2743.164062	-43.153065
2744.140625	-43.384617
2745.117188	-41.594906
2746.093750	-42.539413
2747.070312	-42.887623
2748.046875	-43.454781
2749.023438	-43.109562
2750.000000	-42.285801
2750.976562	-43.468540
2751.953125	-42.878353
2752.929688	-42.457607
2753.906250	-43.402821
2754.882812	-41.936886
2755.859375	-43.604279
2756.835938	-42.511890
2757.812500	-42.654736
2758.789062	-41.955723
2759.765625	-42.092529
2760.742188	-42.291779
2761.718750	-42.401596
2762.695312	-41.927254
2763.671875	-41.735382
2764.648438	-43.898323
2765.625000	-43.091549
2766.601562	-42.789959
2767.578125	-41.750130
2768.554688	-43.088936
2769.531250	-42.388493
2770.507812	-42.426022
2771.484375	-42.104176
2772.460938	-43.673607
2773.437500	-43.107185
2774.414062	-42.486183
2775.390625	-43.135868
2776.367188	-42.672600
2777.343750	-43.052925
2778.320312	-43.190701
2779.296875	-43.360657
2780.273438	-42.962765
2781.250000	-43.220848
2782.226562	-43.097958
2783.203125	-43.863342
2784.179688	-43.584728
2785.156250	-43.302799
2786.132812	-43.076534
2787.109375	-43.776222
2788.085938	-43.387020
2789.062500	-44.131966
2790.039062	-43.272549
2791.015625	-43.447586
2791.992188	-43.459351
2792.968750	-42.696735
2793.945312	-43.249596
2794.921875	-43.294201
2795.898438	-42.408562
2796.875000	-43.938683
2797.851562	-43.273151
2798.828125	-43.422417
2799.804688	-42.829906
2800.781250	-43.136585
2801.757812	-43.356911
2802.734375	-42.831726
2803.710938	-43.865757
2804.687500	-43.847569
2805.664062	-42.803596
2806.640625	-42.367645
2807.617188	-42.749340
2808.593750	-43.385105
2809.570312	-43.688091
2810.546875	-43.442631
2811.523438	-43.233334
2812.500000	-44.386627
2813.476562	-42.846169
2814.453125	-43.396927
2815.429688	-43.465378
2816.406250	-42.903393
2817.382812	-42.425861
2818.359375	-42.757481
2819.335938	-42.312313
2820.312500	-41.795609
2821.289062	-43.272549
2822.265625	-42.770954
2823.242188	-41.632328
2824.218750	-42.201275
2825.195312	-43.133385
2826.171875	-42.426598
2827.148438	-42.815044
2828.125000	-42.474510
2829.101562	-43.327408
2830.078125	-42.810612
2831.054688	-41.440075
2832.031250	-42.288990
2833.007812	-43.050907
2833.984375	-42.963814
2834.960938	-43.118237
2835.937500	-42.318756
2836.914062	-42.797523
2837.890625	-43.715038
2838.867188	-43.076565
2839.843750	-42.543266
2840.820312	-43.472244
2841.796875	-41.890564
2842.773438	-42.616360
2843.750000	-42.815712
2844.726562	-42.288376
2845.703125	-42.309330
2846.679688	-42.591690
2847.656250	-43.205460
2848.632812	-42.500309
2849.609375	-42.460712
2850.585938	-42.267735
2851.562500	-43.722652
2852.539062	-43.195892
2853.515625	-42.540161
2854.492188	-42.866703
2855.468750	-42.135483
2856.445312	-42.451618
2857.421875	-43.813000
2858.398438	-42.352997
2859.375000	-43.692657
2860.351562	-43.187679
2861.328125	-42.310825
2862.304688	-43.535938
2863.281250	-42.614265
2864.257812	-41.655098
2865.234375	-42.526596
2866.210938	-43.023468
2867.187500	-43.135246
2868.164062	-41.878033
2869.140625	-41.533424
2870.117188	-42.802231
2871.093750	-42.554012
2872.070312	-42.767448
2873.046875	-42.362305
2874.023438	-42.398037
2875.000000	-42.663414
2875.976562	-43.091831
2876.953125	-43.271561
2877.929688	-42.587173
2878.906250	-41.722069
2879.882812	-43.788853
2880.859375	-42.568684
2881.835938	-42.248981
2882.812500	-41.690788
2883.789062	-42.866116
2884.765625	-42.231228
2885.742188	-42.772343
2886.718750	-42.460583
2887.695312	-41.717102
2888.671875	-42.316639
2889.648438	-42.499138
2890.625000	-42.948212
2891.601562	-42.943466
2892.578125	-43.628754
2893.554688	-42.534927
2894.531250	-42.315758
2895.507812	-43.214119
2896.484375	-42.266140
2897.460938	-42.780754
2898.437500	-42.166080
2899.414062	-41.793533
2900.390625	-41.644691
2901.367188	-42.383774
2902.343750	-42.106216
2903.320312	-42.333492
2904.296875	-43.575485
2905.273438	-43.001057
2906.250000	-43.340084
2907.226562	-42.187317
2908.203125	-41.802998
2909.179688	-43.986885
2910.156250	-43.515350
2911.132812	-42.605568
2912.109375	-42.486519
2913.085938	-43.388504
2914.062500	-43.068436
2915.039062	-43.512215
2916.015625	-43.778351
2916.992188	-43.157192
2917.968750	-42.544563
2918.945312	-42.572674
2919.921875	-42.785511
2920.898438	-42.490673
2921.875000	-42.248241
2922.851562	-44.112362
2923.828125	-43.171936
2924.804688	-42.223164
2925.781250	-42.821854
2926.757812	-42.650162
2927.734375	-42.922138
2928.710938	-43.241970
2929.687500	-43.327110
2930.664062	-42.616608
2931.640625	-44.839985
2932.617188	-43.708504
2933.593750	-43.448902
2934.570312	-42.696217
2935.546875	-43.462059
2936.523438	-42.492851
2937.500000	-41.580013
2938.476562	-43.396404
2939.453125	-41.613678
2940.429688	-43.111877
2941.406250	-42.714687
2942.382812	-42.114273
2943.359375	-41.807133
2944.335938	-41.813824
2945.312500	-42.181881
2946.289062	-42.389545
2947.265625	-43.062614
2948.242188	-42.984280
2949.218750	-42.283970
2950.195312	-43.267818
2951.171875	-42.629429
2952.148438	-42.839954
2953.125000	-42.298756
2954.101562	-41.676144
2955.078125	-42.782593
2956.054688	-42.515163
2957.031250	-42.954025
2958.007812	-42.726898
2958.984375	-42.883667
2959.960938	-43.073029
2960.937500	-42.103611
2961.914062	-42.356838
2962.890625	-41.968826
2963.867188	-42.161819
2964.843750	-42.570408
2965.820312	-42.934074
2966.796875	-42.514347
2967.773438	-42.546661
2968.750000	-42.796165
2969.726562	-43.532558
2970.703125	-44.584312
2971.679688	-43.266930
2972.656250	-43.092899
2973.632812	-43.664036
2974.609375	-43.665730
2975.585938	-42.082577
2976.562500	-41.740314
2977.539062	-42.361485
2978.515625	-43.192600
2979.492188	-43.035984
2980.468750	-43.882504
2981.445312	-42.043358
2982.421875	-42.816467
2983.398438	-42.270382
2984.375000	-43.780983
2985.351562	-43.788681
2986.328125	-42.724815
2987.304688	-42.646320
2988.281250	-42.745831
2989.257812	-43.275562
2990.234375	-44.501152
2991.210938	-43.535007
2992.187500	-42.015022
2993.164062	-42.523983
2994.140625	-42.333626
2995.117188	-43.309681
2996.093750	-44.882645
2997.070312	-42.660435
2998.046875	-43.598469
2999.023438	-43.708015
3000.000000	-42.836285
3000.976562	-42.786793
3001.953125	-42.675838
3002.929688	-44.041313
3003.906250	-42.820637
3004.882812	-42.904022
3005.859375	-42.705681
3006.835938	-41.442390
3007.812500	-43.120903
3008.789062	-42.671944
3009.765625	-42.309517
3010.742188	-42.342941
3011.718750	-42.426300
3012.695312	-43.309307
3013.671875	-42.757195
3014.648438	-42.975746
3015.625000	-43.698895
3016.601562	-43.386456
3017.578125	-42.669159
3018.554688	-42.137840
3019.531250	-42.910938
3020.507812	-44.197330
3021.484375	-43.553585
3022.460938	-43.496269
3023.437500	-43.746132
3024.414062	-42.644035
3025.390625	-43.500698
3026.367188	-42.504765
3027.343750	-43.367569
3028.320312	-42.051579
3029.296875	-43.641636
3030.273438	-43.086487
3031.250000	-43.410610
3032.226562	-43.632401
3033.203125	-43.951351
3034.179688	-43.603981
3035.156250	-43.401413
3036.132812	-43.266926
3037.109375	-41.952381
3038.085938	-42.207031
3039.062500	-43.392651
3040.039062	-42.634686
3041.015625	-42.428799
3041.992188	-42.377399
3042.968750	-42.244350
3043.945312	-44.324463
3044.921875	-43.681747
3045.898438	-42.967903
3046.875000	-43.157814
3047.851562	-43.325691
3048.828125	-44.096817
3049.804688	-42.251961
3050.781250	-43.240704
3051.757812	-43.036835
3052.734375	-43.231499
3053.710938	-44.073620
3054.687500	-43.183006
3055.664062	-44.507072
3056.640625	-42.321442
3057.617188	-43.049065
3058.593750	-42.676563
3059.570312	-43.586678
3060.546875	-42.660095
3061.523438	-42.514542
3062.500000	-43.349121
3063.476562	-43.372948
3064.453125	-43.236488
3065.429688	-43.140091
3066.406250	-43.792793
3067.382812	-43.011204
3068.359375	-43.114399
3069.335938	-43.791878
3070.312500	-43.774998
3071.289062	-42.443188
3072.265625	-42.227764
3073.242188	-43.399387
3074.218750	-43.399498
3075.195312	-43.109833
3076.171875	-42.257423
3077.148438	-42.396717
3078.125000	-43.276852
3079.101562	-43.357975
3080.078125	-41.648205
3081.054688	-42.897156
3082.031250	-43.414825
3083.007812	-41.854576
3083.984375	-44.563232
3084.960938	-43.245197
3085.937500	-42.922127
3086.914062	-43.458221
3087.890625	-44.820438
3088.867188	-43.303524
3089.843750	-42.039558
3090.820312	-43.869205
3091.796875	-42.842361
3092.773438	-44.086597
3093.750000	-43.402317
3094.726562	-42.357208
3095.703125	-43.369644
3096.679688	-43.156792
3097.656250	-42.973339
3098.632812	-41.921597
3099.609375	-42.632179
3100.585938	-42.337833
3101.562500	-42.703083
3102.539062	-42.058342
3103.515625	-42.517689
3104.492188	-43.355301
3105.468750	-42.457863
3106.445312	-42.293053
3107.421875	-42.868183
3108.398438	-43.414825
3109.375000	-42.649918
3110.351562	-42.684448
3111.328125	-43.186935
3112.304688	-42.921967
3113.281250	-42.533092
3114.257812	-41.498020
3115.234375	-42.590599
3116.210938	-42.916271
3117.187500	-43.953018
3118.164062	-42.368763
3119.140625	-41.948174
3120.117188	-42.764465
3121.093750	-42.798443
3122.070312	-42.521336
3123.046875	-43.153717
3124.023438	-42.597527
3125.000000	-42.700809
3125.976562	-41.429035
3126.953125	-42.850296
3127.929688	-43.372536
3128.906250	-43.086967
3129.882812	-42.103653
3130.859375	-42.104984
3131.835938	-43.084572
3132.812500	-42.757248
3133.789062	-42.562817
3134.765625	-43.148685
3135.742188	-42.831394
3136.718750	-42.448257
3137.695312	-42.635502
3138.671875	-44.464432
3139.648438	-42.172760
3140.625000	-43.720734
3141.601562	-44.072392
3142.578125	-42.771446
3143.554688	-43.928318
3144.531250	-41.896572
3145.507812	-42.719578
3146.484375	-42.738796
3147.460938	-41.620201
3148.437500	-42.640526
3149.414062	-42.634937
3150.390625	-42.459923
3151.367188	-42.392445
3152.343750	-42.542141
3153.320312	-43.411457
3154.296875	-42.126804
